REGIST_DT,PRDUCT,PRSRV_PD,MAIN_FNCTN,SUNGSANG,INTAKE_HINT1,SRV_USE,STTEMNT_NO,DISTB_PD,BASE_STANDARD,COMPANY_NM,STDR_STND,IMAGE_URL
20150522,튼튼닷컴 칼슘2마그네슘1비타민D,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오.
② 개봉 후에는 뚜껑을 닫고 공기의 노출을 최대한 차단하여 보관 하십시오.
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오.","에너지생성
세포보호
면역기능
뼈형성",미황색 장방형의 백색코팅정제,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 2회, 1회 1정을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"칼슘:표시량(300mg/2000mg)의 80~150%                                      
마그네슘:표시량(150mg/2000mg)의 80~150%
망간:표시량(3mg/2000mg)의 80~150%                                    
비타민D:표시량(10ug/2000mg)의 80~180%
아연:표시량(8.5mg/2000mg)의 80~150%",튼튼닷컴,"1000mg * 1정(1g), 2정, 7정, 14정, 28정, 30정, 56정, 60정, 84정, 90정, 112정, 120정, 150정, 180정, ···.",http://img.danawa.com/prod_img/500000/517/684/img/3684517_1.jpg?shrink=500:500&_v=20170220133058
20150522,튼튼닷컴 클로렐라,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오
② 개봉 후에는 뚜껑을 닫고 공기의 노출을 최대한 차단하여 보관 하십시오
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오",피부건강,점박이가 있는 녹색의 원형정제,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.",1일 3회 1회 5정(1정 210mg)을 충분한 물과 함께 섭취하십시오,"납(mg/kg):3.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",24개월,엽록소:표시량(75mg/3150mg)의 80~120%,튼튼닷컴,"210mg x 1T (0.21g), 30T, 60T, 90T, 180T, 270T, 360T, 540T, 1080T, 1400T …",http://img.danawa.com/prod_img/500000/726/740/img/3740726_1.jpg?shrink=500:500&_v=20170628111728
20160512,튼튼닷컴 프로폴리스,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오.","세포보호
면역기능",갈회색의 분말을 함유한 연한 노란 연두색의 경질캡슐,"① 프로폴리스에 알레르기를 나타내는 사람은 섭취에 주의
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.","납(mg/kg):5.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"플라보놀:표시량(17mg/450mg)의 80~120%
아연:표시량(8.5mg/450mg)의 80~150%
비타민C:표시량(100mg/450mg)의 80~150%",튼튼닷컴,"450mg * 1캡슐(0.45g), 2캡슐, 4캡슐, 7캡슐, 14캡슐, 21캡슐, 28캡슐, 30캡슐, 45캡슐, 56캡슐, 60캡슐, 84캡슐, 90캡슐, 112캡슐, 120캡슐, 150캡슐, 180캡슐, ···.",http://img.danawa.com/prod_img/500000/399/128/img/4128399_1.jpg?shrink=500:500&_v=20170607113526
20160219,튼튼닷컴 홍삼정 캡슐골드,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오. 
④ 온도 및 습도등의 변화에 의해 캡슐이 붙는 현상이 발생될 수 있으나 품질에 이상이 없으니 안심하고 섭취하십시오.","면역기능
피로개선
기억력개선
혈행개선",진한 갈색의 내용물을 함유한 갈흑색의 연질캡슐,"① 의약품(당뇨치료제, 혈액항응고제) 복용 시 섭취에 주의
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 2회, 1회 2캡슐(1캡슐/600mg)를 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,진세노사이드:표시량(4mg/2400mg)의 80% 이상,튼튼닷컴,"600mg x 1C (0.6g), 2C, 4C, 7C, 14C, 28C, 30C, 56C, 60C, 84C, 90C, 100C, 112C, 120C, 150C, 168C, 180C, 200C, 210C, 224C, 240C, 252C, 270C, 300C, ….",http://img.danawa.com/prod_img/500000/518/386/img/5386518_1.jpg?shrink=500:500&_v=20170808170601
20150629,튼튼닷컴 홍삼튼튼박사,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","면역기능
피로개선
기억력개선","이미, 이취가 없고 고유의 향미가 있는 황색 ~ 암갈색을 가진 액상","① 의약품(당뇨치료제, 혈액항응고제)복용 시 섭취에 주의하십시오.
②  제품의 개봉 또는 섭취시 포장재에 의해 상처를 입을 수 있으니 주의하시기 바랍니다.
③ 전자레인지에 직접 넣어 데우지 마십시오. 
④ 개봉 시 내용물이 흘러 나올 수 있으므로 주의하십시오.
⑤ 임산부, 수유부, 알레르기 체질, 노약자 및 치료를 받고 계신 중증 질환자 등은 소비자 상담실로 문의 후 섭취하시기 바랍니다.
⑥ 권장섭취량을 확인하신 후 섭취하십시오.
⑦ 섭취자의 신체상태에 ","1일 1회, 1회 1포씩 섭취하여 주십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"진세노사이드:4.00mg/20ml (80% 이상)
비타민B6:0.45mg/20ml (80~150%)",튼튼닷컴,"20ml, 20ml x 5, 20ml x 10, 20ml x 20, 20ml x 30, 20ml x 60, 20ml x 90, 20ml x 120, 20ml x 180 등",http://img.danawa.com/prod_img/500000/644/966/img/966644_1.jpg?shrink=500:500&_v=20180727162201
20150522,파워맨쏘팔메토,① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통,"세포보호
면역기능
전립선건강",적갈색의 내용물을 함유한 갈색 반투명의 연질캡슐,"① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음.
② 알레르기 체질이신 분은 개인에 따라 과민반응을 나타낼 수 있습니다.
③ 라이코펜이 함유된 식품을 과량 섭취 시 피부색이 오렌지색으로 변할 수 있습니다.
④ 어린이의 경우 섭취 시 목에 걸릴 우려가 있으니 보호자의 지도하에 섭취하십시오.
⑤ 특이체질, 알레르기 체질의 경우 성분을 확인하시고 섭취하여 주시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
초산에틸(mg/kg):50.0 이하",제조일로부터 24개월까지,"Lauric acid:표시량의 80%~120% (95mg / 800mg)
아연:표시량의 80~150% (7.5mg / 800mg)
lycopene:표시량의 80%~120% (8mg / 800mg) ",오뚜기,"800mg×15, 30, 60, 90, 100, 120, 150, 180, 200, 210, 240, 270, 300, 330, 360, 450, 480캡슐",http://img.danawa.com/prod_img/500000/951/933/img/1933951_1.jpg?shrink=500:500
20150522,파워메토F,"① 직사광선 및 고온다습한 곳을 피해 보관, 유통하십시오.","면역기능
피로개선
전립선건강
기억력개선","이미, 이취가 없고 고유의 향미가 있는 갈색의 내용물을 함유한 검정색의 장방형 연질캡슐","① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음.
② 의약품(당뇨치료제, 혈액항응고제) 복용 시 섭취에 주의
③ 특이체질, 알레르기 체질이신 경우 성분을 확인하신 후 섭취하여 주시기 바랍니다. 
④ 제품개봉 또는 섭취 시 포장재에 의해 상처를 입을 수 있으니 주의하시기 바랍니다.","1일 2회, 1회 2캡슐을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"Lauric acid:표시량(44.8)의 80~120%
진세노사이드:표시량(1.5)의 80% 이상",시너지월드와이즈,"20g(500mg x 40cap), 40g(500mg x 80cap), 60g(500mg x 120cap), 80g(500mg x 160cap), 100g(500mg x 200cap), 120g(500mg x 240cap), 140g(500mg x 280cap), 160g(500mg x 320cap), 180g(500mg x 360cap), 200g(500mg x 400cap)",http://img.danawa.com/prod_img/500000/956/764/img/3764956_1.jpg?shrink=500:500
20161025,파워메토플러스,"① 직사광선 및 고온다습한 곳을 피해 습기가 적고 서늘한 곳에 보관, 유통하십시오.  
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관하십시오.","세포보호
면역기능
전립선건강
지구력증진","이미, 이취가 없고 고유의 향미가 있는 밝은 녹갈색의 내용물을 함유한 검정색의 연질캡슐","① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음.
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 4캡슐(1포)을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"로르산:표시량(115)의 80~120%
옥타코사놀:표시량(10)의 80~120%
아연:표시량(8.5)의 80~150%   
비타민E:표시량(11)의 80~150%",시너지월드와이즈,"33 g(550 mg×60캡슐), 66 g(550 mg×120캡슐), 88 g(550 mg×160캡슐), 132 g(550 mgx240캡슐), 198 g(550 mg×360캡슐)",http://img.danawa.com/prod_img/500000/154/328/img/6328154_1.jpg?shrink=500:500
20150522,파워업 쏘팔메토,① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통,"세포보호
면역기능
전립선건강",적갈색의 내용액을 함유한 적색의 연질캡슐,"① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음.
② 특이체질, 알레르기 체질의 경우 성분을 확인하시고 섭취하여 주시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 24개월,"로르산:표시량의 80~120% (표시량 77mg / 500mg)
아연:표시량의 80~150% (표시량 3.6mg / 500mg)",비엠에스,"500mg× 30, 60, 72, 90, 120, 150, 180, 210, 240, 270, 300, 540캡슐",http://img.danawa.com/prod_img/500000/321/967/img/6967321_1.jpg?shrink=500:500
20181203,팔팔포맨,"① 지사광선이나 고온 다습한 곳을 피하여 서늘한 곳에 보관,유통하십시오.","세포보호
면역기능
전립선건강
지구력증진","이미 이취가 없고, 고유의 향미가 있는 미황색의 내용물을 함유한  적색 연질캡슐","① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",24개월,"로르산:표시량(70mg/900mg)의 80~120%  
옥타코사놀:표시량(7mg/900mg)의 80~120%  
비타민E:표시량(3.5mg α-TE/900mg)의 80~150%  
아연:표시량(4mg/900mg)의 80~150%  ",엠제이테크,"900mg × 30C,60C,90C,120C 등",http://img.danawa.com/prod_img/500000/272/328/img/6328272_1.jpg?shrink=500:500
20160418,포유칸,"① 습기 및 열에 의해 품질에 영향을 받을 수 있으므로 서늘하고 통풍이 잘 되는 실온에 보관하십시오. 
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오.","에너지생성
간건강","이미, 이취가 없고 고유의 향미가 있는 황갈색의 내용물을 함유한 적갈색의 연질캡슐","① 알레르기 반응이 나타나는 경우에는 섭취 중단 
② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의
③ 임산부, 수유부, 특이체질, 알레르기 체질인 경우 개인에 따라 과민반응을 나타낼 수 있으므로 섭취시 주의.","1일 1회, 1회 1캡슐을 물과 함께 섭취","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 24개월까지,"실리마린:표시량(130 mg/1,000 mg)의 80~120%
비타민B1:표시량(1.2 mg/1,000 mg)의 80~180%
비타민B2:표시량(1.4 mg/1,000 mg)의 80~180%
비타민B6:표시량(1.5 mg/1,000 mg)의 80~150%",일양약품,"1000 mg X 30캡슐, 1000 mg X 60캡슐, 1000 mg X 120캡슐, 1000 mg X 150캡슐, 1000 mg X180캡슐 등",http://img.danawa.com/prod_img/500000/545/101/img/4101545_1.jpg?shrink=500:500&_v=20180529103808
20181221,퓨어 루테인,"① 제품은 직사광선을 피하고 실온에서 보관 유통하십시오.   
② 제품 개봉 후에는 흡습되지 않게 밀봉하여 보관하십시오.",눈건강,적갈색의 내용물을 함유한 흑갈색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임산부, 수유여성 및 어린이는 섭취에 주의하십시오.
③ 특정 성분에 알레르기가 있는 분은 원료명 확인 후 섭취하십시오.
④ 개봉 또는 섭취 시 포장재에 의해 상처를 입을 수 있으니 주의하시기 바랍니다.
⑤ 질병치료 중인 분은 섭취 전 의사와 상담 후 섭취하십시오.","1일 1회, 1회 1캡슐(0.1g)을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 24개월,루테인:표시량(20 mg/0.1g)의 80~120%,고려은단,"6.0g(100mg×60캡슐), 9.0g(90캡슐), 12.0g(120캡슐) 등",http://img.danawa.com/prod_img/500000/935/952/img/7952935_1.jpg?shrink=160:160&_v=20190517162407
20190328,프라임 건강한 간 밀크씨슬 스페셜,① 직사광선 및 고온 다습한 곳을 피하여 서늘한 곳에 보관하십시오.,"에너지생성
세포보호
면역기능
간건강
엽산대사","이미, 이취가 없고 고유의 향미가 있는 연한 노랑색의 타원형 제피정제","① 알레르기 반응이 나타나는 경우에는 섭취 중단하십시오.
② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의하십시오.
③ 알레르기 체질이신 분은 원료 성분을 확인하고 섭취하십시오.
④ 제품 개봉 또는 섭취시 포장재에 의해 상처를 입을 수 있으므로 주의하십시오.
⑤ 섭취 전 제품에 이상이 있는 경우 섭취하지 마십시오.","1일 1회, 1회 1정을 충분한 물과 함께 섭취 하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년까지,"실리마린:표시량(130mg/900mg)의 80～120%
나이아신:표시량(4.5mgNE/900mg)의 80～150%
아연:표시량(2.55mg/900mg)의 80～150%
비타민B6:표시량(0.45mg/900mg)의 80～150%
비타민B1:표시량(0.36mg/900mg)의 80～180%
비타민B2:표시량(0.42mg/900mg)의 80～180%
엽산:표시량(120ug/900mg)의 80～150%",더베이글 트루앤라이프,900mg X (10정~300정),http://img.danawa.com/prod_img/500000/875/795/img/5795875_1.jpg?shrink=500:500&_v=20180323134045
